A_x,A_y,A_z,G_x,G_y,G_z,State,A_vec,G_vec
0.049316406,-0.945068359,-0.027099609,8.804321289,21.7666626,-12.15362549,0,0.946742151,26.43887831
0.049316406,-0.945068359,-0.027099609,8.804321289,21.7666626,-12.15362549,0,0.946742151,26.43887831
0.049316406,-0.945068359,-0.027099609,8.804321289,21.7666626,-12.15362549,0,0.946742151,26.43887831
0.049316406,-0.945068359,-0.027099609,8.804321289,21.7666626,-12.15362549,0,0.946742151,26.43887831
0.049316406,-0.945068359,-0.027099609,8.804321289,21.7666626,-12.15362549,0,0.946742151,26.43887831
0.049316406,-0.945068359,-0.027099609,8.804321289,21.7666626,-12.15362549,0,0.946742151,26.43887831
0.368164063,-0.945068359,0.068847656,14.34326172,11.68060303,5.241394043,0,1.016582009,19.22596825
0.368164063,-0.945068359,0.068847656,14.34326172,11.68060303,5.241394043,0,1.016582009,19.22596825
0.368164063,-0.945068359,0.068847656,14.34326172,11.68060303,5.241394043,0,1.016582009,19.22596825
0.368164063,-0.945068359,0.068847656,14.34326172,11.68060303,5.241394043,0,1.016582009,19.22596825
0.263916016,-1.114013672,0.058105469,-20.6451416,43.06793213,-3.433227539,0,1.146322106,47.88377284
0.263916016,-1.114013672,0.058105469,-20.6451416,43.06793213,-3.433227539,0,1.146322106,47.88377284
0.263916016,-1.114013672,0.058105469,-20.6451416,43.06793213,-3.433227539,0,1.146322106,47.88377284
0.263916016,-1.114013672,0.058105469,-20.6451416,43.06793213,-3.433227539,0,1.146322106,47.88377284
0.263916016,-1.114013672,0.058105469,-20.6451416,43.06793213,-3.433227539,0,1.146322106,47.88377284
0.149169922,-0.964599609,0.159912109,24.95574951,41.97692871,-14.17541504,0,0.989078336,50.85070667
0.149169922,-0.964599609,0.159912109,24.95574951,41.97692871,-14.17541504,0,0.989078336,50.85070667
0.149169922,-0.964599609,0.159912109,24.95574951,41.97692871,-14.17541504,0,0.989078336,50.85070667
0.149169922,-0.964599609,0.159912109,24.95574951,41.97692871,-14.17541504,0,0.989078336,50.85070667
0.149169922,-0.964599609,0.159912109,24.95574951,41.97692871,-14.17541504,0,0.989078336,50.85070667
0.334716797,-0.893554688,0.133544922,-10.57434082,0.877380371,-0.045776367,0,0.963488225,10.61077639
0.334716797,-0.893554688,0.133544922,-10.57434082,0.877380371,-0.045776367,0,0.963488225,10.61077639
0.334716797,-0.893554688,0.133544922,-10.57434082,0.877380371,-0.045776367,0,0.963488225,10.61077639
0.334716797,-0.893554688,0.133544922,-10.57434082,0.877380371,-0.045776367,0,0.963488225,10.61077639
0.418212891,-0.751953125,-0.021728516,-19.66094971,41.97692871,15.41137695,0,0.860701837,48.84798898
0.418212891,-0.751953125,-0.021728516,-19.66094971,41.97692871,15.41137695,0,0.860701837,48.84798898
0.418212891,-0.751953125,-0.021728516,-19.66094971,41.97692871,15.41137695,0,0.860701837,48.84798898
0.418212891,-0.751953125,-0.021728516,-19.66094971,41.97692871,15.41137695,0,0.860701837,48.84798898
0.154785156,-0.850341797,0.069335938,-7.011413574,27.80151367,1.770019531,0,0.867091165,28.72659137
0.154785156,-0.850341797,0.069335938,-7.011413574,27.80151367,1.770019531,0,0.867091165,28.72659137
0.154785156,-0.850341797,0.069335938,-7.011413574,27.80151367,1.770019531,0,0.867091165,28.72659137
0.154785156,-0.850341797,0.069335938,-7.011413574,27.80151367,1.770019531,0,0.867091165,28.72659137
0.154785156,-0.850341797,0.069335938,-7.011413574,27.80151367,1.770019531,0,0.867091165,28.72659137
0.267822266,-0.903808594,0.07421875,-3.715515137,-9.864807129,-14.12200928,0,0.9455724,17.62244644
0.267822266,-0.903808594,0.07421875,-3.715515137,-9.864807129,-14.12200928,0,0.9455724,17.62244644
0.267822266,-0.903808594,0.07421875,-3.715515137,-9.864807129,-14.12200928,0,0.9455724,17.62244644
0.267822266,-0.903808594,0.07421875,-3.715515137,-9.864807129,-14.12200928,0,0.9455724,17.62244644
0.330566406,-1.004150391,0.256835938,-8.697509766,-12.31384277,-1.419067383,0,1.087913992,15.14236283
0.330566406,-1.004150391,0.256835938,-8.697509766,-12.31384277,-1.419067383,0,1.087913992,15.14236283
0.330566406,-1.004150391,0.256835938,-8.697509766,-12.31384277,-1.419067383,0,1.087913992,15.14236283
0.330566406,-1.004150391,0.256835938,-8.697509766,-12.31384277,-1.419067383,0,1.087913992,15.14236283
0.330566406,-1.004150391,0.256835938,-8.697509766,-12.31384277,-1.419067383,0,1.087913992,15.14236283
0.330566406,-1.004150391,0.256835938,-8.697509766,-12.31384277,-1.419067383,0,1.087913992,15.14236283
0.330566406,-1.004150391,0.256835938,-8.697509766,-12.31384277,-1.419067383,0,1.087913992,15.14236283
0.330566406,-1.004150391,0.256835938,-8.697509766,-12.31384277,-1.419067383,0,1.087913992,15.14236283
0.330566406,-1.004150391,0.256835938,-8.697509766,-12.31384277,-1.419067383,0,1.087913992,15.14236283
0.236328125,-1.126220703,0.051025391,43.15185547,-6.561279297,-25.84075928,0,1.151880048,50.72354341
0.236328125,-1.126220703,0.051025391,43.15185547,-6.561279297,-25.84075928,0,1.151880048,50.72354341
0.236328125,-1.126220703,0.051025391,43.15185547,-6.561279297,-25.84075928,0,1.151880048,50.72354341
0.236328125,-1.126220703,0.051025391,43.15185547,-6.561279297,-25.84075928,0,1.151880048,50.72354341
0.363525391,-0.827636719,0.108642578,-3.303527832,-9.078979492,3.517150879,0,0.910459476,10.28161053
0.363525391,-0.827636719,0.108642578,-3.303527832,-9.078979492,3.517150879,0,0.910459476,10.28161053
0.363525391,-0.827636719,0.108642578,-3.303527832,-9.078979492,3.517150879,0,0.910459476,10.28161053
0.363525391,-0.827636719,0.108642578,-3.303527832,-9.078979492,3.517150879,0,0.910459476,10.28161053
0.732910156,-1.035400391,0.052978516,-13.55743408,27.19116211,25.68817139,0,1.269652704,39.78750388
0.732910156,-1.035400391,0.052978516,-13.55743408,27.19116211,25.68817139,0,1.269652704,39.78750388
0.732910156,-1.035400391,0.052978516,-13.55743408,27.19116211,25.68817139,0,1.269652704,39.78750388
0.732910156,-1.035400391,0.052978516,-13.55743408,27.19116211,25.68817139,0,1.269652704,39.78750388
0.208496094,-0.949951172,0.115722656,-22.20153809,8.735656738,24.62768555,0,0.979423087,34.28910742
0.208496094,-0.949951172,0.115722656,-22.20153809,8.735656738,24.62768555,0,0.979423087,34.28910742
0.208496094,-0.949951172,0.115722656,-22.20153809,8.735656738,24.62768555,0,0.979423087,34.28910742
0.208496094,-0.949951172,0.115722656,-22.20153809,8.735656738,24.62768555,0,0.979423087,34.28910742
0.342773438,-0.910888672,0.000488281,3.814697266,-12.39013672,-29.89959717,0,0.973248191,32.58915945
0.342773438,-0.910888672,0.000488281,3.814697266,-12.39013672,-29.89959717,0,0.973248191,32.58915945
0.342773438,-0.910888672,0.000488281,3.814697266,-12.39013672,-29.89959717,0,0.973248191,32.58915945
0.342773438,-0.910888672,0.000488281,3.814697266,-12.39013672,-29.89959717,0,0.973248191,32.58915945
0.354003906,-1.065917969,0.329833984,8.377075195,0.129699707,-5.218505859,0,1.170594011,9.870411047
0.354003906,-1.065917969,0.329833984,8.377075195,0.129699707,-5.218505859,0,1.170594011,9.870411047
0.354003906,-1.065917969,0.329833984,8.377075195,0.129699707,-5.218505859,0,1.170594011,9.870411047
0.354003906,-1.065917969,0.329833984,8.377075195,0.129699707,-5.218505859,0,1.170594011,9.870411047
0.354003906,-1.065917969,0.329833984,8.377075195,0.129699707,-5.218505859,0,1.170594011,9.870411047
0.125244141,-0.867431641,0.072753906,-24.24621582,-6.271362305,-15.05279541,0,0.87944123,29.21978125
0.125244141,-0.867431641,0.072753906,-24.24621582,-6.271362305,-15.05279541,0,0.87944123,29.21978125
0.125244141,-0.867431641,0.072753906,-24.24621582,-6.271362305,-15.05279541,0,0.87944123,29.21978125
0.125244141,-0.867431641,0.072753906,-24.24621582,-6.271362305,-15.05279541,0,0.87944123,29.21978125
0.278076172,-0.914794922,-0.040283203,2.960205078,-1.625061035,-13.64135742,0,0.956973794,14.05312313
0.278076172,-0.914794922,-0.040283203,2.960205078,-1.625061035,-13.64135742,0,0.956973794,14.05312313
0.278076172,-0.914794922,-0.040283203,2.960205078,-1.625061035,-13.64135742,0,0.956973794,14.05312313
0.278076172,-0.914794922,-0.040283203,2.960205078,-1.625061035,-13.64135742,0,0.956973794,14.05312313
0.278076172,-0.914794922,-0.040283203,2.960205078,-1.625061035,-13.64135742,0,0.956973794,14.05312313
0.278076172,-0.914794922,-0.040283203,2.960205078,-1.625061035,-13.64135742,0,0.956973794,14.05312313
0.290527344,-0.972900391,0.186523438,22.02606201,-27.25982666,4.989624023,0,1.032343112,35.39974442
0.290527344,-0.972900391,0.186523438,22.02606201,-27.25982666,4.989624023,0,1.032343112,35.39974442
0.290527344,-0.972900391,0.186523438,22.02606201,-27.25982666,4.989624023,0,1.032343112,35.39974442
0.290527344,-0.972900391,0.186523438,22.02606201,-27.25982666,4.989624023,0,1.032343112,35.39974442
0.168457031,-0.968505859,0.119873047,-13.64898682,23.0178833,5.210876465,0,0.990328692,27.26299738
0.168457031,-0.968505859,0.119873047,-13.64898682,23.0178833,5.210876465,0,0.990328692,27.26299738
0.168457031,-0.968505859,0.119873047,-13.64898682,23.0178833,5.210876465,0,0.990328692,27.26299738
0.168457031,-0.968505859,0.119873047,-13.64898682,23.0178833,5.210876465,0,0.990328692,27.26299738
0.231201172,-0.993652344,-0.062988281,15.91491699,-10.25390625,-26.9241333,0,1.022138193,32.91407192
0.231201172,-0.993652344,-0.062988281,15.91491699,-10.25390625,-26.9241333,0,1.022138193,32.91407192
0.231201172,-0.993652344,-0.062988281,15.91491699,-10.25390625,-26.9241333,0,1.022138193,32.91407192
0.231201172,-0.993652344,-0.062988281,15.91491699,-10.25390625,-26.9241333,0,1.022138193,32.91407192
0.231201172,-0.993652344,-0.062988281,15.91491699,-10.25390625,-26.9241333,0,1.022138193,32.91407192
0.277099609,-0.784912109,0.208496094,22.78900146,-17.35687256,-11.48986816,0,0.858103627,30.86448903
0.277099609,-0.784912109,0.208496094,22.78900146,-17.35687256,-11.48986816,0,0.858103627,30.86448903
0.277099609,-0.784912109,0.208496094,22.78900146,-17.35687256,-11.48986816,0,0.858103627,30.86448903
0.277099609,-0.784912109,0.208496094,22.78900146,-17.35687256,-11.48986816,0,0.858103627,30.86448903
0.206054688,-0.974121094,0.059814453,-16.85333252,3.517150879,-9.750366211,0,0.997470906,19.78572234
0.206054688,-0.974121094,0.059814453,-16.85333252,3.517150879,-9.750366211,0,0.997470906,19.78572234
0.206054688,-0.974121094,0.059814453,-16.85333252,3.517150879,-9.750366211,0,0.997470906,19.78572234
0.206054688,-0.974121094,0.059814453,-16.85333252,3.517150879,-9.750366211,0,0.997470906,19.78572234
0.056884766,-1.053710938,-0.068359375,33.80584717,-1.983642578,-33.0581665,0,1.057457148,47.32454451
0.056884766,-1.053710938,-0.068359375,33.80584717,-1.983642578,-33.0581665,0,1.057457148,47.32454451
0.056884766,-1.053710938,-0.068359375,33.80584717,-1.983642578,-33.0581665,0,1.057457148,47.32454451
0.056884766,-1.053710938,-0.068359375,33.80584717,-1.983642578,-33.0581665,0,1.057457148,47.32454451
0.315673828,-0.888916016,0.228027344,50.27770996,24.88708496,9.559631348,0,0.970473141,56.90871347
0.315673828,-0.888916016,0.228027344,50.27770996,24.88708496,9.559631348,0,0.970473141,56.90871347
0.315673828,-0.888916016,0.228027344,50.27770996,24.88708496,9.559631348,0,0.970473141,56.90871347
0.315673828,-0.888916016,0.228027344,50.27770996,24.88708496,9.559631348,0,0.970473141,56.90871347
0.14453125,-0.732910156,-0.026611328,-44.98291016,0.89263916,3.227233887,0,0.747498991,45.10736137
0.14453125,-0.732910156,-0.026611328,-44.98291016,0.89263916,3.227233887,0,0.747498991,45.10736137
